_idx,first_name,_company_name,_company_website,_country,primary_service,sub_industry,client_profile,matrix_key,matrix_pain_used,custom_personalisation,full_email
562,,Tomorrow Jobs,,,permanent_recruiting,enterprise_software,mixed_types,permanent_recruiting__enterprise_software,finding engineers who know legacy stacks and actually want to work in them,figured i'd reach out - i talk to a lot of enterprise software hiring managers and they keep saying they can't find engineers who actually want legacy stacks,"your name came up on my end,

figured i'd reach out - i talk to a lot of enterprise software hiring managers and they keep saying they can't find engineers who actually want legacy stacks

worth intro'ing you?"
563,,RecruitGarden,,,permanent_recruiting,gaming,mixed_types,permanent_recruiting__gaming,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit

worth intro'ing you?"
564,,Job Advice Agency,,,staffing,enterprise_software,mixed_types,staffing__enterprise_software,can't staff implementation projects fast enough when deals close,figured i'd reach out - i talk to a lot of HR in enterprise software and they keep saying they can't staff implementation projects fast enough when deals close,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in enterprise software and they keep saying they can't staff implementation projects fast enough when deals close

worth intro'ing you?"
565,,Fronted,,,staffing,saas,mixed_types,staffing__saas,keep interviewing VP Sales candidates who can't build a team,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team

worth intro'ing you?"
566,,WorkL,,,permanent_recruiting,null,mixed_types,permanent_recruiting__null,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit

worth intro'ing you?"
567,,Sierra 57 Consult Ltd,,,permanent_recruiting,packaging,mixed_types,permanent_recruiting__packaging,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors hiring managers scaling and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors hiring managers scaling and they keep saying they keep interviewing the same candidates and never finding the right fit

worth intro'ing you?"
568,,Omega Search | We’re hiring,,,executive_search,null,enterprise_private,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
569,,sympl,,,sourcing,saas,mixed_types,sourcing__saas,internal team can reach out but can't find the right people to reach,figured i'd reach out - i talk to a lot of talent leads in SaaS and they keep saying they can't get the right candidates even when they reach out,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads in SaaS and they keep saying they can't get the right candidates even when they reach out

worth intro'ing you?"
570,,Tara HRC ~ Real Estate & Renewables Recruitment Central Europe,,,permanent_recruiting,real_estate_services,enterprise_private,permanent_recruiting__real_estate_services,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep recycling the same profiles and never land the right talent,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep recycling the same profiles and never land the right talent

worth intro'ing you?"
571,,IXPA Global Executive Solutions,,,staffing,null,mixed_types,staffing__null,can't flex headcount fast enough when the business actually needs it,figured i'd reach out - i talk to a lot of ops and HR at mid-market firms and they keep saying they can't flex headcount fast enough when the business actually needs it,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops and HR at mid-market firms and they keep saying they can't flex headcount fast enough when the business actually needs it

worth intro'ing you?"
572,,OnHires,,,staffing,cybersecurity,vc_growth,staffing__cybersecurity,can't find vetted security contractors who clear background checks fast,figured i'd reach out - i talk to a lot of CISOs in mid-market tech and they keep saying they can't quickly hire vetted security contractors who clear background checks,"your name came up on my end,

figured i'd reach out - i talk to a lot of CISOs in mid-market tech and they keep saying they can't quickly hire vetted security contractors who clear background checks

worth intro'ing you?"
573,,&deBlauw Executive Search & Interim Management,,,executive_search,ecommerce_tech,mixed_types,executive_search__ecommerce_tech,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
